#          lgT                    lgLx
-1.163299438424389320e+00 -4.418370028055713661e+00
-5.003772165350596213e-01 -2.702027770699322318e+00
-1.323612200368774028e+00 -4.991420293594686086e+00
-1.095510229885059639e+00 -4.337004717801657527e+00
-4.896617697206058217e-01 -2.611029466442786440e+00
-1.106315037027581383e+00 -4.604393880412481543e+00
-6.002676550174922410e-01 -2.768483552659887881e+00
-9.845273307214851277e-01 -4.049252121091094558e+00
-7.626430795304537380e-01 -3.331190263091167392e+00
-4.999842792309964756e-01 -2.643606287955197143e+00
-1.118233352139752057e+00 -4.322596133844328392e+00
-1.132248318684303090e+00 -4.582932572899041546e+00
-1.246589183409695378e+00 -4.675458242984675827e+00
-5.100268216076345729e-01 -3.023319443606286239e+00
-1.220209717042040509e+00 -4.769112564161194889e+00
-1.280401772787359560e+00 -4.565317933619291502e+00
-1.194509710518548706e+00 -4.612982605016663129e+00
-4.968206913098798250e-01 -2.523080917507533716e+00
-4.346448081704028521e-01 -2.798226097813671931e+00
-8.161388150256914109e-01 -3.628140646836345518e+00
-5.939612373846279159e-01 -2.971885979413225520e+00
-1.286461930924536645e+00 -4.772517895033068669e+00
-1.368533469821966664e+00 -5.090021111231684436e+00
-1.319041455748406921e+00 -4.708723067123704809e+00
-1.021293949184924443e+00 -4.123157745431206500e+00
-1.182286804404935054e+00 -4.695950037867880233e+00
-5.783976552699978679e-01 -2.919064973799381679e+00
-4.256556817386329405e-01 -2.581664183235699905e+00
-1.290395828497234554e+00 -4.773099887710205991e+00
-3.525042452602054621e-01 -2.682512869155896595e+00
-4.155743764747045765e-01 -2.606772723566279204e+00
-4.263261996489819960e-01 -2.853336352900718964e+00
-4.422776223325751155e-01 -2.551468143488677676e+00
-1.133923506066127906e+00 -4.053782703812144561e+00
-5.327908450640228555e-01 -2.631138321313028161e+00
-1.032641510696892473e+00 -4.247111283553941519e+00
-1.155421551042614903e+00 -4.728735861701610865e+00
-9.558734243951465537e-01 -4.229761999460033728e+00
-9.244468876514628786e-01 -3.779602821423800219e+00
-6.203458458669657283e-01 -3.378264232173770587e+00
-4.015580722156557592e-01 -2.595738326191677103e+00
-1.347217407639534459e+00 -4.791244234746444342e+00
-1.324133076956359067e+00 -4.863529535186722264e+00
-5.189462794687776936e-01 -2.726316408063635954e+00
-1.257515299508904505e+00 -5.020832360152902574e+00
-8.108478931218823238e-01 -3.721932459401092075e+00
-5.720995278558416164e-01 -2.869905419566395111e+00
-1.154524885574803816e+00 -4.447548615454829601e+00
-8.868051836537249599e-01 -3.803410893059432141e+00
-1.298305146087171291e+00 -4.539188208924742618e+00
-5.660750132156049386e-01 -3.075590463526390206e+00
-5.126293741169559715e-01 -2.846342124385134120e+00
-4.165912022096702749e-01 -2.556771857485207633e+00
-4.339983838319667608e-01 -2.670127594509996705e+00
-4.582528148566912818e-01 -2.651724398786223347e+00
-3.963495792403856632e-01 -2.635433626202916546e+00
-1.309336677333283072e+00 -5.094983558177462513e+00
-1.178464387522715429e+00 -4.635596173921507024e+00
-5.487188705212634465e-01 -2.748232441248156466e+00
-6.614107592949861614e-01 -3.101757034866146956e+00
-6.578832657486118896e-01 -3.202469077028240907e+00
-5.142221657831321791e-01 -2.783290667334243462e+00
-4.758899063817786379e-01 -2.812130934039237751e+00
-1.290803191385329063e+00 -4.660293347964476141e+00
-1.249363439894145111e+00 -4.557143599044562343e+00
-4.772004126036638039e-01 -2.771334520010912073e+00
-4.660268326163876651e-01 -2.730879370475976398e+00
-1.143785834815391755e+00 -4.582841667315153522e+00
-1.096789173602394474e+00 -4.314774436673732616e+00
-4.466506202187467967e-01 -2.809771795752733947e+00
-9.032164138986443769e-01 -3.947676256358587210e+00
-5.705836739882368391e-01 -3.065891787219619413e+00
-1.319946452961028971e+00 -4.800178537868739603e+00
-6.094891840287011142e-01 -3.048286652542429476e+00
-1.203871969510925011e+00 -4.750430924685433709e+00
-1.313461179816813207e+00 -5.019585964616470442e+00
-7.510611165254030830e-01 -3.412981452299784113e+00
-7.028057703729037042e-01 -3.490693845420000052e+00
-5.177155826985672116e-01 -2.823062963941048054e+00
-9.091578540175407896e-01 -3.957372244471408340e+00
-3.460453385071489141e-01 -2.724455246556270360e+00
-4.567939287333925291e-01 -2.518312415164101647e+00
-4.717130520131522786e-01 -2.608409849638522182e+00
-1.128763037316044660e+00 -4.531397082496845918e+00
-1.075108318680143338e+00 -4.270321453757897068e+00
-5.055099750448144302e-01 -2.640622458993924226e+00
-1.328620625244458120e+00 -4.933235561069572839e+00
-4.021034901512247073e-01 -2.462342241464139825e+00
-5.114333561834140118e-01 -2.772994321115994865e+00
-9.506875594661808870e-01 -4.039467820186485092e+00
-9.972334409657778176e-01 -4.140488925684134180e+00
-7.524016162222202375e-01 -3.302221910573560404e+00
-3.891973824165497198e-01 -2.688791421073110754e+00
-4.573450037667287082e-01 -2.653531931181992043e+00
-4.019788250867289969e-01 -2.837328883727868511e+00
-1.242587511633169717e+00 -4.702117919681910507e+00
-1.509140805299263421e+00 -5.482938317040226828e+00
-1.116598476898270187e+00 -4.410109149660599748e+00
-7.119232750014541367e-01 -3.184689493780489045e+00
-9.306724650059684523e-01 -3.921484138681550213e+00
-4.103662952773013406e-01 -2.620511167894538307e+00
-5.107071149218291861e-01 -2.746465984337792321e+00
-4.945129476998511575e-01 -2.598217584108618361e+00
-9.915540682874254275e-01 -3.871356255406781965e+00
-1.210122804152196752e+00 -4.852995970273429549e+00
-9.800964797842049991e-01 -4.048669543798278703e+00
-5.920638356158599569e-01 -2.897207951330944553e+00
-1.153940615689051929e+00 -4.652107902864383249e+00
-1.282134062682756870e+00 -4.771861329303395571e+00
-6.167536476282667879e-01 -2.960390719042937491e+00
-9.282284453470021068e-01 -4.076889334096491346e+00
-9.970413793685500847e-01 -4.208710285377433635e+00
-1.260106537161359119e+00 -4.735689038744372859e+00
-1.031359225443600813e+00 -4.030817073729722644e+00
-9.739729993531649477e-01 -3.952146653413780797e+00
-7.401999348911280086e-01 -3.364722015597433113e+00
-5.627645266634757615e-01 -2.962579365262300257e+00
-1.160216813964683569e+00 -4.224230981884341318e+00
-1.144269571233259786e+00 -4.240739020057954001e+00
-8.458766885784081424e-01 -3.906622811040809662e+00
-5.856068566396522845e-01 -3.145464273349837026e+00
-1.173370593116195293e+00 -4.587633671363287924e+00
-3.887567814521351584e-01 -2.522021458321810350e+00
-7.134539728010907966e-01 -3.297309563909992747e+00
-4.973931670417203743e-01 -2.666755242460774333e+00
-1.281221784279031883e+00 -4.780536247660196025e+00
-5.550549605069152737e-01 -2.878554773743177364e+00
-1.270230098382311157e+00 -4.518634515982847155e+00
-5.649512748509338822e-01 -2.700450323311403000e+00
-1.024583878619018451e+00 -3.922745045234628414e+00
-4.623102122069019937e-01 -2.605545029533272050e+00
-1.236817432675064943e+00 -4.795062575063543164e+00
-1.168403037438787928e+00 -4.537956026647131047e+00
-6.658592878946781868e-01 -3.074354683404768362e+00
-1.339823635261637058e+00 -4.786459251390047243e+00
-8.579223434870504317e-01 -3.794241428158701357e+00
-9.168503931201265056e-01 -3.922914966439210893e+00
-1.025521123803043722e+00 -4.130813048259893705e+00
-5.966162914554958840e-01 -2.975702154795492937e+00
-9.837388910454503144e-01 -4.002712822150105154e+00
-5.749145944363088789e-01 -3.081745326569759857e+00
-5.399467532312269835e-01 -2.879078032497040418e+00
-4.998759318026510523e-01 -2.912955789973429521e+00
-4.969165916885070478e-01 -2.850634970631313436e+00
-1.236256176157430664e+00 -4.723256469618047682e+00
-1.022379178891197560e+00 -4.166369038337984776e+00
-4.904956057127631830e-01 -2.807338611122437211e+00
-5.335231517161749260e-01 -2.839547608317638527e+00
-9.504595061037547366e-01 -3.798926755375530373e+00
-1.438641584912017990e+00 -5.361177328777840145e+00
-1.185383396618256313e+00 -4.653795339588980617e+00
-9.664236468297228155e-01 -3.842009065229503140e+00
-1.196031541977283563e+00 -4.768805005868035352e+00
-4.432949133857114199e-01 -2.846943134729582159e+00
-1.192207471953410369e+00 -4.318045397804086249e+00
-4.330405595690454690e-01 -2.613064058244418675e+00
-5.561147347070232172e-01 -2.874839991130926808e+00
-1.282100390033934056e+00 -4.749126905884322625e+00
-4.865815748252736994e-01 -2.763100676353720697e+00
-5.014814813275340066e-01 -2.832022477686032325e+00
-1.035929953464764575e+00 -4.096269400022942264e+00
-3.844471093180092391e-01 -2.654852359828640207e+00
-6.734670035553292911e-01 -3.131608938936472075e+00
-6.938569554285977103e-01 -3.054688783485020043e+00
-6.754749034250595585e-01 -3.337958503795345422e+00
-1.137108088070660994e+00 -4.254931329994825262e+00
-8.055770380367647254e-01 -3.576020248099376797e+00
-1.098855709293520055e+00 -4.452223365300358893e+00
-4.088879536775230639e-01 -2.718155301894972897e+00
-4.456867242087232950e-01 -2.579988228926329175e+00
-9.084190012111146295e-01 -4.127860100443961677e+00
-3.646460174341960569e-01 -2.504788197869423527e+00
-7.599405119844304668e-01 -3.533109776462670659e+00
-4.451602856474038972e-01 -2.702409920563456414e+00
-4.777802503801159006e-01 -2.674739658389294394e+00
-5.466995602683316635e-01 -2.768237561878122310e+00
-5.999220306953083615e-01 -3.051669575863675377e+00
-7.653954669334107619e-01 -3.271083979770291972e+00
-9.146448925309039746e-01 -3.863879525111716617e+00
-3.646659880256641895e-01 -2.642811875446042791e+00
-4.150409228450563370e-01 -2.717322577956873264e+00
-1.041771930153243764e+00 -4.153783822479871546e+00
-1.392930356057134444e+00 -5.177998408683745168e+00
-4.237639760250123677e-01 -2.613218218051281738e+00
-7.078986437225122108e-01 -3.354910191053896096e+00
-1.337440484129828855e+00 -4.792705165713043947e+00
-7.142038528056212643e-01 -3.133438748135048524e+00
-9.821040370901203964e-01 -3.728074765797319223e+00
-4.627916343944094013e-01 -2.727504843320761818e+00
-5.052219830506419207e-01 -2.785785294615649832e+00
-5.882506616444957981e-01 -2.901436210097370516e+00
-1.003613014406255610e+00 -4.135870520277858731e+00
-1.161905536620487345e+00 -4.440060968923790874e+00
-5.112187628958191343e-01 -2.795895722841503783e+00
-4.924210981059438663e-01 -2.773150667619348475e+00
-8.180035526144646685e-01 -3.556009237072061069e+00
-6.498465583510988353e-01 -3.336869742916311665e+00
-8.718470159541845677e-01 -3.836188761330474595e+00
-1.310528265900289036e+00 -4.587894734107035966e+00
-1.560439322141256024e+00 -5.313325410508190849e+00
-1.285562164577216393e+00 -4.738127833985481097e+00
-1.206267955766146427e+00 -4.817992250520608977e+00
-7.946690327894571082e-01 -3.739709484849496945e+00
-1.119348404496273375e+00 -4.265530569402027794e+00
-4.783643874120471762e-01 -2.677220088058037017e+00
-1.007706074221422332e+00 -4.059215268482766703e+00
-6.021033173123588877e-01 -3.008498802481226253e+00
-7.341370157409315977e-01 -3.536178635259013880e+00
-1.080635401528205808e+00 -4.256787965015877973e+00
-4.838695798482894328e-01 -2.697999949120437169e+00
-8.881792363376221910e-01 -3.833260760404916923e+00
-1.425579825958559255e+00 -4.918497493222876216e+00
-5.059140180745143045e-01 -2.984121411610685559e+00
-9.772220134306550676e-01 -4.167225888776268761e+00
-6.423422312561561931e-01 -3.170375370760123435e+00
-8.171317333364038760e-01 -3.728273787620155488e+00
-3.961273495177892179e-01 -2.611168661737753638e+00
-7.093604366817666262e-01 -3.170326016331294738e+00
-4.322117495517722174e-01 -2.541280195490843052e+00
-4.983173609968732376e-01 -2.787723053426072628e+00
-9.298604078459030697e-01 -3.692528846934617359e+00
-1.264375807169357602e+00 -4.681442425385107242e+00
-6.343153374025455316e-01 -3.107595754902729546e+00
-1.267390651188936790e+00 -4.925482955628226023e+00
-5.814424801005154686e-01 -2.800096458955281697e+00
-6.519839986066955362e-01 -3.434333823474506442e+00
-5.685381496955701497e-01 -2.854190869532355901e+00
-5.272381825196824634e-01 -2.567634089719730728e+00
-1.381197765945134437e+00 -5.160233455253866452e+00
-6.033483992981658606e-01 -2.680881977507883818e+00
-9.841822081288174040e-01 -4.150092804352053300e+00
-1.303829802801570681e+00 -4.886672084946705574e+00
-1.511703854588479778e+00 -5.272115529529840749e+00
-5.379228109236712241e-01 -2.921817700852741506e+00
-4.687979978622264232e-01 -2.767149142470542333e+00
-4.875487100062932955e-01 -2.729495186019823993e+00
-1.155401200716131616e+00 -4.459264183747270849e+00
-4.086455405168273325e-01 -2.574271505365600454e+00
-5.077903624683640649e-01 -2.725568022789368161e+00
-1.037859104664167642e+00 -3.956770576734512712e+00
-8.710127168004975218e-01 -3.409946999574740900e+00
-7.569362974141473632e-01 -3.527331131513256501e+00
-1.279593454448093803e+00 -4.959081350568373736e+00
-1.286009678386269117e+00 -4.774328265609463884e+00
-5.105631079789575422e-01 -3.061039075251051678e+00
-1.425148047935252738e+00 -4.833249199082412240e+00
-1.147725951018810697e+00 -4.633109747547241142e+00
-1.182516265322679505e+00 -4.806620125842631985e+00
-1.297140112759460173e+00 -4.634412805320140549e+00
-4.020299194489395100e-01 -2.522113470613283503e+00
-4.938930561329045732e-01 -2.853380892330192431e+00
-1.256083222702138791e+00 -4.760617795206870007e+00
-1.303945813356972128e+00 -4.835697098636796198e+00
-1.372309152866649340e+00 -5.095508955421315989e+00
-5.369015005066168911e-01 -2.868791160347013314e+00
-4.268622261544921526e-01 -2.355639450665421908e+00
-5.621635133256409622e-01 -2.747655203808223590e+00
-7.933161916884275966e-01 -3.153657303573368598e+00
-1.074164955171725389e+00 -4.317030356311718720e+00
-6.875779822100642757e-01 -3.211629856855237719e+00
-4.783621311720459568e-01 -2.603997432429588255e+00
-1.323175418143690774e+00 -4.889213963630105297e+00
-4.701679386810874162e-01 -2.612163869835133490e+00
-1.375897704614754025e+00 -4.925396035294613561e+00
-4.689250493418050669e-01 -2.647144593700763604e+00
-3.818606264777251735e-01 -2.496377640832396327e+00
-4.713406832982361960e-01 -2.751896872835525087e+00
-1.167274513840146355e+00 -4.700016876951465861e+00
-5.272809433742275953e-01 -2.874371058446284710e+00
-1.067590625951721606e+00 -4.137085270560280748e+00
-8.671288794976557135e-01 -3.552337132957796406e+00
-8.592293244027990884e-01 -3.669035570848211858e+00
-1.393970562761959853e+00 -5.170491455248126478e+00
-4.034941087786891312e-01 -2.813926777976226479e+00
-5.066952565265535613e-01 -2.640590645482237431e+00
-1.161779508384947590e+00 -4.480632241487382039e+00
-4.324740700020661133e-01 -2.790937874953376419e+00
-1.290262629822653384e+00 -4.678874810216155922e+00
-3.869394065297609986e-01 -2.716014582666252508e+00
-1.284089725078119137e+00 -4.804379284230499536e+00
-9.295571267895534895e-01 -3.985900797461749523e+00
-7.840279872882416345e-01 -3.683825189500679276e+00
-6.431377899662295006e-01 -3.168469355488091388e+00
-6.860270835610876583e-01 -3.370009719198695297e+00
-1.188338095056892918e+00 -4.598882064683929904e+00
-6.401640936928189030e-01 -3.208102799319598741e+00
-7.744591823300953637e-01 -3.454836133126775621e+00
-5.366232683382797797e-01 -2.901284805393701483e+00
-5.336237172151597763e-01 -2.901834321342492196e+00
-1.235456482127764044e+00 -4.629354582906234583e+00
-1.051647065350669319e+00 -4.066695212225900136e+00
-1.082768133341533545e+00 -4.407997129948519444e+00
-4.649994530040676421e-01 -2.425186481020976004e+00
-1.305393765580969090e+00 -4.962546892772330409e+00
-5.512474927465581542e-01 -2.746517514007802419e+00
-8.739791147292077511e-01 -3.840678475929503399e+00
-1.241087896752835595e+00 -4.696227190442269439e+00
-7.284876771246617810e-01 -3.149861629914153305e+00
-4.685312640641534077e-01 -2.589030030892090828e+00
-9.230210570176716756e-01 -4.177693113040167106e+00
-5.031718317144694419e-01 -2.868702025215589480e+00
-9.867935083972922961e-01 -3.927737608911286316e+00
-4.752086204496663857e-01 -2.815886417727770041e+00
-4.902661599256421532e-01 -2.707489077102959829e+00
-1.312281963839573740e+00 -5.057766184288006173e+00
-5.079965550435081578e-01 -2.875330551445022920e+00
-5.692194584143596137e-01 -2.742882386370937731e+00
-1.245720359275172440e+00 -4.698256467762862876e+00
-5.883021711863999359e-01 -2.759290595373831589e+00
-1.527314165383221845e+00 -5.408297004104511529e+00
-1.137182419429736191e+00 -4.594953001687151151e+00
-9.719431083187587417e-01 -3.911148049080887645e+00
-1.227526391744312440e+00 -4.840564189525032646e+00
-8.721473508133638086e-01 -3.747384023579432011e+00
-6.699467302704468219e-01 -3.297120291439855855e+00
-1.066511982420557558e+00 -4.170444135074086844e+00
-1.014372756904266648e+00 -4.195514135942688405e+00
-5.216984491597445039e-01 -3.023716724515959964e+00
-1.384054886478139235e+00 -4.949676613301834394e+00
-4.050161778324926631e-01 -2.780136003556383351e+00
-1.153258096632717056e+00 -4.727324660529486522e+00
-5.000917739012931129e-01 -2.775815288874838860e+00
-4.875886123699722519e-01 -2.784167056416495978e+00
-5.075590893355249600e-01 -2.518030781802575557e+00
-6.004554744661173560e-01 -3.092239363237531347e+00
-4.982864627063702812e-01 -2.854233001435802830e+00
-5.049004336601322640e-01 -2.806324292194187109e+00
-1.342056993126947928e+00 -5.032307812007737802e+00
